일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2019/10/08,11750,0,0.0,11700,11900,11700,1731014,20427430200,8486645275250,722267683
2019/10/07,11750,-150,-1.26,11900,12000,11700,841138,9928287050,8486645275250,722267683
2019/10/04,11900,0,0.0,11850,12050,11800,1042925,12437830750,8594985427700,722267683
2019/10/02,11900,-400,-3.25,12250,12250,11850,1619725,19397534800,8594985427700,722267683
2019/10/01,12300,-150,-1.2,12350,12450,12300,886532,10958966950,8883892500900,722267683
2019/09/30,12450,350,2.89,12050,12450,12050,1380560,17070227800,8992232653350,722267683
2019/09/27,12100,-500,-3.97,12600,12600,12050,1997186,24425549050,8739438964300,722267683
2019/09/26,12600,200,1.61,12450,12600,12450,30155427,374345024006,9100572805800,722267683
2019/09/25,12400,-200,-1.59,12450,12600,12400,1693306,21113274400,8434037394400,680164306
2019/09/24,12600,100,0.8,12450,12600,12400,1061042,13267548850,8570070255600,680164306
2019/09/23,12500,-100,-0.79,12500,12600,12400,700538,8748534150,8502053825000,680164306
2019/09/20,12600,200,1.61,12300,12600,12300,1749478,21851234850,8570070255600,680164306
2019/09/19,12400,-150,-1.2,12500,12600,12300,929961,11553261150,8434037394400,680164306
2019/09/18,12550,0,0.0,12550,12700,12450,875409,11005959600,8536062040300,680164306
2019/09/17,12550,-50,-0.4,12550,12750,12500,1142962,14422426950,8536062040300,680164306
2019/09/16,12600,150,1.2,12600,12800,12550,1163504,14722490400,8570070255600,680164306
2019/09/11,12450,100,0.81,12400,12600,12350,2048866,25569209650,8468045609700,680164306
2019/09/10,12350,250,2.07,12200,12350,12150,1216701,14898696500,8400029179100,680164306
2019/09/09,12100,50,0.41,12050,12200,12050,730744,8856517600,8229988102600,680164306
2019/09/06,12050,0,0.0,12050,12250,12050,785871,9517686350,8195979887300,680164306
2019/09/05,12050,-50,-0.41,12000,12350,11950,1347959,16352093950,8195979887300,680164306
2019/09/04,12100,200,1.68,11850,12100,11800,1184417,14206831050,8229988102600,680164306
2019/09/03,11900,0,0.0,11850,12000,11800,921949,10987405300,8093955241400,680164306
2019/09/02,11900,0,0.0,11750,12050,11600,863743,10264311550,8093955241400,680164306
2019/08/30,11900,650,5.78,11350,11950,11350,1603022,18821293600,8093955241400,680164306
2019/08/29,11250,50,0.45,11250,11300,11100,715036,8023052750,7651848442500,680164306
2019/08/28,11200,-50,-0.44,11300,11400,11150,892865,10020546700,7617840227200,680164306
2019/08/27,11250,-300,-2.6,11550,11600,11200,2245704,25388931650,7651848442500,680164306
2019/08/26,11550,0,0.0,11400,11650,11350,673615,7749753100,7855897734300,680164306
2019/08/23,11550,-100,-0.86,11550,11650,11450,569768,6588162500,7855897734300,680164306
2019/08/22,11650,50,0.43,11600,11750,11550,1223589,14273807900,7923914164900,680164306
2019/08/21,11600,0,0.0,11550,11700,11450,1046215,12109795050,7889905949600,680164306
2019/08/20,11600,0,0.0,11550,11700,11450,974023,11308387150,7889905949600,680164306
2019/08/19,11600,300,2.65,11250,11700,11200,1232386,14188661100,7889905949600,680164306
2019/08/16,11300,-300,-2.59,11500,11550,11300,1092746,12409239700,7685856657800,680164306
2019/08/14,11600,-150,-1.28,11750,11850,11550,889434,10393631850,7889905949600,680164306
2019/08/13,11750,-200,-1.67,11850,11950,11700,990288,11663722600,7991930595500,680164306
2019/08/12,11950,-200,-1.65,12100,12150,11950,722677,8689725750,8127963456700,680164306
2019/08/09,12150,50,0.41,12200,12300,12100,861928,10532295300,8263996317900,680164306
2019/08/08,12100,0,0.0,12050,12300,12050,1534108,18662589550,8229988102600,680164306
2019/08/07,12100,-150,-1.22,12350,12400,12100,1121069,13662453400,8229988102600,680164306
2019/08/06,12250,-250,-2.0,12400,12500,12050,1625781,19963025700,8332012748500,680164306
2019/08/05,12500,-50,-0.4,12500,12600,12300,1470271,18333324050,8502053825000,680164306
2019/08/02,12550,-550,-4.2,13000,13100,12550,1241170,15764809000,8536062040300,680164306
2019/08/01,13100,0,0.0,13150,13250,13050,652975,8578936000,8910152408600,680164306
2019/07/31,13100,50,0.38,13050,13300,13000,1290810,17009798500,8910152408600,680164306
2019/07/30,13050,-100,-0.76,13250,13250,13000,639595,8363627250,8876144193300,680164306
2019/07/29,13150,-350,-2.59,13550,13600,13100,1553930,20565945950,8944160623900,680164306
2019/07/26,13500,-200,-1.46,13700,13750,13500,1269303,17238124950,9182218131000,680164306
2019/07/25,13700,-300,-2.14,13950,13950,13650,947044,13028952950,9318250992200,680164306
2019/07/24,14000,0,0.0,14000,14100,13950,662109,9294392100,9522300284000,680164306
2019/07/23,14000,200,1.45,13800,14050,13800,998112,13921213900,9522300284000,680164306
2019/07/22,13800,0,0.0,13850,13900,13750,870625,12016107550,9386267422800,680164306
2019/07/19,13800,0,0.0,13800,13900,13750,650271,8986939400,9386267422800,680164306
2019/07/18,13800,0,0.0,13750,13900,13700,569429,7850832650,9386267422800,680164306
2019/07/17,13800,-100,-0.72,13950,13950,13750,605969,8369253300,9386267422800,680164306
2019/07/16,13900,100,0.72,13850,13900,13800,587929,8150551100,9454283853400,680164306
2019/07/15,13800,-50,-0.36,13900,13900,13750,762992,10536834600,9386267422800,680164306
2019/07/12,13850,-50,-0.36,13850,13900,13700,730021,10104658550,9420275638100,680164306
2019/07/11,13900,250,1.83,13600,13900,13600,1253848,17253927950,9454283853400,680164306
2019/07/10,13650,-50,-0.36,13700,13750,13600,569165,7777704700,9284242776900,680164306
2019/07/09,13700,-150,-1.08,13800,13900,13700,483705,6662274300,9318250992200,680164306
2019/07/08,13850,-200,-1.42,13950,14000,13800,533811,7411151800,9420275638100,680164306
2019/07/05,14050,50,0.36,13900,14050,13900,282197,3947090500,9556308499300,680164306
2019/07/04,14000,100,0.72,13950,14000,13800,456111,6340732650,9522300284000,680164306
2019/07/03,13900,-150,-1.07,14100,14100,13850,472116,6579820400,9454283853400,680164306
2019/07/02,14050,50,0.36,14000,14050,13900,435041,6083381050,9556308499300,680164306
2019/07/01,14000,-50,-0.36,14150,14150,14000,478943,6730809150,9522300284000,680164306
2019/06/28,14050,-50,-0.35,14150,14200,14000,770307,10832924050,9556308499300,680164306
2019/06/27,14100,100,0.71,14000,14150,14000,756827,10646101750,9590316714600,680164306
2019/06/26,14000,50,0.36,13950,14050,13850,983283,13743283200,9522300284000,680164306
2019/06/25,13950,-100,-0.71,14100,14200,13900,904327,12663574000,9488292068700,680164306
2019/06/24,14050,50,0.36,14050,14150,13950,1214007,17098044200,9556308499300,680164306
2019/06/21,14000,-400,-2.78,14350,14450,14000,1737283,24593982850,9522300284000,680164306
2019/06/20,14400,0,0.0,14450,14500,14300,1042219,15063081250,9794366006400,680164306
2019/06/19,14400,300,2.13,14200,14400,14100,1444829,20701745550,9794366006400,680164306
2019/06/18,14100,0,0.0,14100,14200,13950,1652139,23249683750,9590316714600,680164306
2019/06/17,14100,150,1.08,14000,14100,13900,859315,12087614250,9590316714600,680164306
2019/06/14,13950,-50,-0.36,14000,14050,13800,1081193,15031768750,9488292068700,680164306
2019/06/13,14000,0,0.0,14000,14100,13800,1341715,18684666800,9522300284000,680164306
2019/06/12,14000,100,0.72,14000,14150,13900,1600476,22437508850,9522300284000,680164306
2019/06/11,13900,50,0.36,13850,13900,13800,939500,13008355750,9454283853400,680164306
2019/06/10,13850,100,0.73,13850,13900,13800,1407551,19455315100,9420275638100,680164306
2019/06/07,13750,-100,-0.72,13850,13900,13650,1239993,17040829200,9352259207500,680164306
2019/06/05,13850,-250,-1.77,14050,14100,13800,1052753,14641621800,9420275638100,680164306
2019/06/04,14100,100,0.71,14050,14150,14000,826032,11626017350,9590316714600,680164306
2019/06/03,14000,100,0.72,13850,14000,13800,1202772,16758534400,9522300284000,680164306
2019/05/31,13900,-200,-1.42,14000,14100,13800,1308995,18210982250,9454283853400,680164306
2019/05/30,14100,100,0.71,14000,14150,13950,751578,10543901160,9590316714600,680164306
2019/05/29,14000,-150,-1.06,14200,14250,13900,1059910,14857483550,9522300284000,680164306
2019/05/28,14150,50,0.35,14100,14200,14000,1802813,25470834650,9624324929900,680164306
2019/05/27,14100,-150,-1.05,14200,14250,14000,761694,10722352600,9590316714600,680164306
2019/05/24,14250,300,2.15,13950,14250,13950,1131257,16022213900,9692341360500,680164306
2019/05/23,13950,-100,-0.71,14050,14050,13900,831364,11629818000,9488292068700,680164306
2019/05/22,14050,200,1.44,13900,14050,13800,976568,13623567050,9556308499300,680164306
2019/05/21,13850,100,0.73,13750,13900,13750,754764,10442780500,9420275638100,680164306
2019/05/20,13750,50,0.36,13750,13850,13700,668952,9225435700,9352259207500,680164306
2019/05/17,13700,-100,-0.72,13900,13950,13700,888163,12258511080,9318250992200,680164306
2019/05/16,13800,-50,-0.36,13750,13950,13750,1058541,14632615100,9386267422800,680164306
2019/05/15,13850,150,1.09,13700,13900,13500,1292151,17749332050,9420275638100,680164306
2019/05/14,13700,100,0.74,13400,13700,13400,1037129,14089030600,9318250992200,680164306
2019/05/13,13600,-200,-1.45,13750,13800,13500,1163225,15840832550,9250234561600,680164306
2019/05/10,13800,-50,-0.36,13900,14050,13750,1087540,15059943250,9386267422800,680164306
2019/05/09,13850,-200,-1.42,14050,14150,13850,1642027,22943314850,9420275638100,680164306
2019/05/08,14050,0,0.0,13900,14200,13850,956350,13447040050,9556308499300,680164306
2019/05/07,14050,100,0.72,13800,14050,13800,1016057,14159715400,9556308499300,680164306
2019/05/03,13950,-250,-1.76,14200,14200,13900,642365,8985474950,9488292068700,680164306
2019/05/02,14200,350,2.53,13850,14200,13800,853449,12023967050,9658333145200,680164306
2019/04/30,13850,-150,-1.07,14100,14150,13850,1246644,17385175100,9420275638100,680164306
2019/04/29,14000,150,1.08,13850,14000,13800,497794,6928360050,9522300284000,680164306
2019/04/26,13850,-150,-1.07,14000,14100,13800,868559,12066555700,9420275638100,680164306
2019/04/25,14000,150,1.08,13800,14000,13750,751660,10475234200,9522300284000,680164306
2019/04/24,13850,-150,-1.07,14000,14050,13750,1066707,14782077200,9420275638100,680164306
2019/04/23,14000,150,1.08,13900,14100,13750,1324375,18418633250,9522300284000,680164306
2019/04/22,13850,-100,-0.72,13900,13950,13850,580501,8053180550,9420275638100,680164306
2019/04/19,13950,-50,-0.36,13950,14050,13950,468664,6549330000,9488292068700,680164306
2019/04/18,14000,-150,-1.06,14150,14150,13950,1096357,15356739950,9522300284000,680164306
2019/04/17,14150,-50,-0.35,14250,14300,14150,794666,11294047900,9624324929900,680164306
2019/04/16,14200,-100,-0.7,14200,14350,14150,1062403,15103725650,9658333145200,680164306
2019/04/15,14300,0,0.0,14300,14450,14250,1040210,14930948600,9726349575800,680164306
2019/04/12,14300,-50,-0.35,14400,14450,14250,1110551,15918648650,9726349575800,680164306
2019/04/11,14350,0,0.0,14350,14450,14250,1882279,26982014600,9760357791100,680164306
2019/04/10,14350,0,0.0,14250,14350,14050,1718389,24491403350,9760357791100,680164306
2019/04/09,14350,50,0.35,14400,14450,14300,1097314,15773197650,9760357791100,680164306
2019/04/08,14300,-100,-0.69,14350,14500,14300,1227406,17625244650,9726349575800,680164306
2019/04/05,14400,-50,-0.35,14500,14600,14350,887367,12810967700,9794366006400,680164306
2019/04/04,14450,50,0.35,14450,14600,14350,1666798,24123542750,9828374221700,680164306
2019/04/03,14400,150,1.05,14100,14400,14100,1241047,17771955750,9794366006400,680164306
2019/04/02,14250,100,0.71,14150,14350,14150,1444377,20625631650,9692341360500,680164306
2019/04/01,14150,400,2.91,13850,14250,13800,2079046,29401443320,9624324929900,680164306
2019/03/29,13750,200,1.48,13600,13850,13550,1995723,27314407950,9352259207500,680164306
2019/03/28,13550,50,0.37,13450,13650,13450,1634096,22117712500,9216226346300,680164306
2019/03/27,13500,150,1.12,13450,13650,13450,1587553,21476552850,9182218131000,680164306
2019/03/26,13350,-50,-0.37,13500,13550,13350,1318663,17715156250,9080193485100,680164306
2019/03/25,13400,-650,-4.63,13900,14000,13350,3167652,42875750550,9114201700400,680164306
2019/03/22,14050,-600,-4.1,14500,14550,14000,23513784,331864073700,9556308499300,680164306
2019/03/21,14650,-350,-2.33,14800,15000,14600,1055925,15554555100,9964407082900,680164306
2019/03/20,15000,100,0.67,14800,15000,14750,581438,8656088250,10202464590000,680164306
2019/03/19,14900,-50,-0.33,15000,15050,14800,995019,14826191262,10134448159400,680164306
2019/03/18,14950,100,0.67,14900,15000,14750,763184,11381163700,10168456374700,680164306
2019/03/15,14850,500,3.48,14400,14850,14350,3539125,52342726850,10100439944100,680164306
2019/03/14,14350,-200,-1.37,14550,14600,14350,1578814,22748840407,9760357791100,680164306
2019/03/13,14550,150,1.04,14300,14550,14250,715885,10332804750,9896390652300,680164306
2019/03/12,14400,250,1.77,14200,14450,14150,841522,12071273150,9794366006400,680164306
2019/03/11,14150,150,1.07,13950,14200,13950,663971,9352211650,9624324929900,680164306
2019/03/08,14000,-200,-1.41,14150,14200,14000,651905,9186031600,9522300284000,680164306
2019/03/07,14200,-150,-1.05,14400,14450,14150,905411,12912363350,9658333145200,680164306
2019/03/06,14350,100,0.7,14350,14450,14150,1117292,15980837100,9760357791100,680164306
2019/03/05,14250,-150,-1.04,14400,14400,14150,1286767,18322053100,9692341360500,680164306
2019/03/04,14400,-400,-2.7,14700,14750,14350,1547446,22487957750,9794366006400,680164306
2019/02/28,14800,0,0.0,14800,14800,14600,2377878,35093424600,10066431728800,680164306
2019/02/27,14800,100,0.68,14650,14850,14500,1573961,23100083250,10066431728800,680164306
2019/02/26,14700,-200,-1.34,14900,14950,14700,890582,13161284950,9998415298200,680164306
2019/02/25,14900,50,0.34,14900,15050,14850,905856,13539179100,10134448159400,680164306
2019/02/22,14850,-250,-1.66,14950,15000,14750,1546763,22940400350,10100439944100,680164306
2019/02/21,15100,-150,-0.98,15200,15250,15050,883514,13355661650,10270481020600,680164306
2019/02/20,15250,-300,-1.93,15400,15500,15100,2923220,44464223600,10372505666500,680164306
2019/02/19,15550,-200,-1.27,15800,15850,15550,974123,15314593450,10576554958300,680164306
2019/02/18,15750,100,0.64,15700,15800,15650,1034314,16278082700,10712587819500,680164306
2019/02/15,15650,-350,-2.19,15800,15850,15600,1276624,20061778200,10644571388900,680164306
2019/02/14,16000,700,4.58,15250,16000,15200,2626606,41225176050,10882628896000,680164306
2019/02/13,15300,-300,-1.92,15600,15600,14950,3961223,60493081000,10406513881800,680164306
